unique_id,title,company,logo_url,location,job_type,salary,experience,description
2b31bfd19f0d141a49c6d84db48d3ffe,Développeur ReactJs - H/F NEW,RECRUT-INFO,https://assets.chooseyourboss.com/companies/logos/000/005/107/medium/logo%20ri%20tda.png?1527683879,Bouc-Bel-air,CDI,Environ 50k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Rattaché·e au Lead Developer, vous évoluerez dans une équipe de 5 personnes et participerez à la conception et au développement des nouvelles fonctionnalités liées à l'activité de la société principalement centrée sur le E-commerce.

Le gros projet en cours est une refonte progressive du site principal architecturé il y a quelques années sous la forme d'un  ""monolithe modulaire"" basé sur Symfony et JQuery vers une solution totalement RestFul alimentant un Front-end en cours de construction avec ReactJs et Redux.

Une journée par mois, la société permet à chacun de ses développeurs de se concentrer sur des projets R&amp;D qui peuvent sortir du contexte lié à son activité principale.

Environnement technique : ReactJs (requis), Redux (souhaité), Jest (souhaité), GIT (requis), Cypress (souhaité), Docker (souhaité), REST (requis), Jenkins</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Analyse du besoin</p></li><li><p>Conception technique</p></li><li><p>Développement de fonctionnalités</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>La société qui recrute est filiale d'un groupe connu sur le plan national et qui dispose d'une liberté technique totale avec la volonté de basculer leur environnement technique actuel vers une architecture orienté micro services impliquant du DDD. L'entreprise existe depuis près de 10 ans et emploie aujourd'hui plus de 200 personnes.

L'ambiance est particulièrement conviviale et l'autonomie, la flexibilité et la prise d'initiative y sont particulièrement encouragées.  

La société offre à ses collaborateurs des tickets restaurant ainsi que des jours de RTT. </p></div><div><h2>Localisation</h2><p>Bouc-Bel-air</p></div>"
72daeaedd4a1dfd1a610599fc2d7f33c,Administrateur Système - H/F,HUMAN Immobilier,https://assets.chooseyourboss.com/companies/logos/000/010/589/medium/Logotype-carre.jpg?1665128604,Bordeaux,CDI,Environ 34k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>En tant qu'administrateur, vous serez chargé de la gestion, de la maintenance et de l'amélioration des systèmes d'information du réseau du Groupe.
Missions : 
-Assurer la maintenance, la configuration et le bon fonctionnement des systèmes informatiques et des serveurs.
-Superviser les opérations informatiques et fournir un support technique.

Profil : 
De formation Bac + 3 en administration de réseau. Vous disposez d'une expérience significative de 3 ans sur un poste similaire.
Vous possédez de bonnes compétences dans les domaines suivants :
-Environnement Microsoft
-VMWare
-Veeam
-FortiGate / Fortiweb
-Meraki / Switch HP Comware / LAN/WAN

Rémunération
Nous garantissons un salaire mensuel de 2903€ sur 12 mois. Statut Agent de maîtrise.
A cela s'ajoutent :
-des primes semestrielles pouvant aller jusqu'à 4% du salaire fixe
-la participation au résultat du Groupe (PEE/Pereco)
-une carte déjeuner de 120€ par mois
-la mutuelle d’entreprise offerte
-forfait mobilité de 500€ par an
</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Participer à l'administration des systèmes de stockage, de sauvegarde et réseau.</p></li><li><p>Configurer et administrer les serveurs Windows ainsi que les systèmes de virtualisation tels que VMware</p></li><li><p>Contribuer à la gestion globale du parc informatique, couvrant les serveurs, les postes de travail, les clients légers</p></li><li><p>Mettre à jour la sécurité informatique,</p></li><li><p>Élaborer et maintenir la documentation</p></li></ul></div><div><h2>Pourquoi HUMAN Immobilier ?</h2><p>Notre Groupe en quelques chiffres :
-Pour la 4ème année consécutive, classé parmi les 25 plus grandes entreprises françaises à plus forte croissance (palmarès 2021 les Echos)
-Classé au top 5 Figaro Insiders des entreprises bordelaises les mieux notées par les salariés
-7 pôles d'activité immobiliers : transaction dans l'ancien, transaction dans le neuf, courtage en maison individuelle, cession de locaux commerciaux, gestion locative, courtage en prêts immobiliers, immobilier de prestige
-Plus de 550 agences réparties sur 34 départements
-Plus de 2450 collaborateurs en France, recrutés sur la base de leurs compétences (postes accessibles aux personnes en situation de handicap).
</p></div><div><h2>Localisation</h2><p>28 Av. Thiers, 33100 Bordeaux, France</p></div>"
de993bab5f94515818974653e1831b3b,Développeur Full Stack JS confirmé - H/F NEW,UNLCK,https://assets.chooseyourboss.com/companies/logos/000/006/157/medium/logo_unlck_v002.png?1540644940,Paris,CDI,Environ 55k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Vous êtes à la recherche d’un nouveau challenge en tant que développeur fullstack dans une entreprise innovante qui accompagne les acteurs de la santé au travail ? Vous souhaitez rejoindre une entreprise en croissance continue et leader sur son marché ?
Alors intégrez cette société qui développe une solution conçue pour les services de prévention et de santé au travail.

Crée en 2016, 
200 collaborateurs, 
Près de 5M d’utilisateurs. 
Face à une activité en croissance continue, et une grande ambition, ils souhaitent recruter leur nouveau développeur web Full Stack en CDI.</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Analyser techniquement et participer à la conception de l’architecture, </p></li><li><p>Développement de nouvelles fonctionnalités sur les applications existantes, </p></li><li><p>Participer à la mise en place des best practices de développement,</p></li><li><p>Participer à l’amélioration de l’architecture de la solution, </p></li><li><p>Etre force de proposition pour l’amélioration de la solution, </p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Locaux très agréables situés à Paris,
Challenge technique,
Une équipe adepte des bonnes pratiques de développement,
Un projet ambitieux, dans une entreprise qui fait parler d’elle,
Rémunération selon profil et expériences : 55-65 K€.</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>"
f32e857583631e5810517a93046712ba,Product Owner - H/F,Up Skills,https://assets.chooseyourboss.com/companies/logos/000/000/229/medium/logo-up-skills-search.png?1614615723,Arcueil,CDI,Environ 65k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Au sein de la direction internet et d'une équipe de 7 personnes, rattaché au responsable projets digitaux BtoC (lui-même rattaché au directeur e-business), vous contribuez à la définition et à la mise en œuvre de la stratégie digitale du groupe.

</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Pilotage fonctionnel et technique de projet digitaux autour de nos solutions B2C</p></li><li><p>Assurer le maintien en condition opérationnelle de ce portefeuille applicatif</p></li><li><p>Accompagner des métiers dans l'expression des besoins en collaboration avec les services direction métier</p></li><li><p>Assurer la gouvernance opérationnelle des projets (ressources, comités, participation aux instances avec les métiers, etc…) des projets </p></li><li><p>Élaborer la conception fonctionnelle </p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Nous faisons partie d'un groupe européen présent au Bénélux, en Italie et en Espagne. En France, nous sommes près de 6500 collaborateurs. 
Vous souhaitez rejoindre un Groupe en pleine croissance, avec des perspectives d'évolution en France comme à l'étranger ? Rejoignez notre équipe et enrichissez vos compétences en contribuant au développement nos marques et nos enseignes grâce aux dernières innovations.
</p></div><div><h2>Localisation</h2><p>Arcueil</p></div>"
4174c3fb02b2f2038fd8c5e597a9ae2a,Product Owner / Client final / Assurance - H/F NEW,SC Talent,https://assets.chooseyourboss.com/companies/logos/000/001/856/medium/soniacardososctalent-200x200emploi.jpg?1502896910,Paris,CDI,Environ 65k€,7+,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Je suis Tech'Recruteuse et accompagne exclusivement des PMEs et start-ups dans leurs recrutements.


Au sein de l'équipe Projets et Innovation (12 personnes), vous auriez pour rôle de réaliser les études MOA, du recueil et de la définition du besoin jusqu'à la mise en œuvre et l adoption par les équipes.

Sujets du moment : signature électronique, migration de webservices, réforme courtage, tunnel de souscription, destructuration de liasses etc.</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Recueil de besoin auprès du métier, suivi des évolutions fonctionnelles et règlementaires des produits et fiscalité</p></li><li><p>Piloter les projets en coordination avec les compagnies d'assurance partenaires · Spécifications fonctionnelles et techniques (hors développement) avec l'équipe de R&amp;D</p></li><li><p>Rédiger les UserStory, Phases de recette avant mise en prod', cahiers de test et tests d'intégration</p></li><li><p>Accompagnement utilisateurs</p></li><li><p>Mise en place de processus de gestion de projets</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Belle PME de 50 personnes dont l'ambition est de dépoussiérer le secteur traditionnel de l'assurance vie et démocratiser l'accès à l'épargne
Boîte avec + de 15 ans d'existence, avant-gardiste sur son marché, l'un des leaders de l'épargne en ligne
Belle plateforme digitale avec également une expertise phygitale
Portée par l'innovation, pour se renouveler, optimiser son offre et défendre les intérêts de ses clients
Boîte avec un ADN collaboratif, des valeurs fortes : engagement, proximité et innovation
Bureaux canons en plein cœur de Paris et 2 jours de télé travail / semaine</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>"
3240da14742ee50ca7cd9f0d4c3610fc,Senior Fullstack Node.js/Ops - H/F,Hays,https://assets.chooseyourboss.com/companies/logos/000/006/592/medium/HAYS-ARROW_LOGO_STRAPLINE_STACKED_COL_RGB.png?1656927244,Montreuil,CDI,Environ 70k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Notre client est leader des ventes aux enchères, transforme le secteur BtoB en donnant une
seconde vie aux biens d'équipement et aux actifs immobiliers des entreprises et
collectivités.
Dans le cadre de sa transformation digitale, ils mènent un projet ambitieux de
refonte de sa plateforme.
</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Implémenter les différents services d’une marketplace de ventes aux enchères en ligne et intégrer des systèmes tiers tels que Microsoft Business Central et Salesforce</p></li><li><p>Développer des features complexes dans un environnement temps réel et presque temps réel (moteur d’enchères)</p></li><li><p>Être force de proposition pour l’amélioration de l’existant</p></li><li><p>Collaborer étroitement avec l’équipe produit afin de d’apporter la caution technique sur l’ensemble des services</p></li><li><p>Participer activement à la constitution de la roadmap</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>2j de TT
6 semaines de congés</p></div><div><h2>Localisation</h2><p>Montreuil, France</p></div>"
2602131226d0600ed0ff86be0e28bd0b,Développeur fullstack NodeJs/VueJs - H/F,Hays,https://assets.chooseyourboss.com/companies/logos/000/006/592/medium/HAYS-ARROW_LOGO_STRAPLINE_STACKED_COL_RGB.png?1656927244,Montreuil,CDI,Environ 55k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Notre client est le leader des ventes aux enchères, transforme le secteur BtoB en donnant une
seconde vie aux biens d'équipement et aux actifs immobiliers des entreprises et
collectivités.
Dans le cadre de leur transformation digitale, ils mènent un projet ambitieux de
refonte de sa plateforme.</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Implémenter les différents services d’une marketplace de ventes aux enchères en ligne et intégrer des systèmes tiers tels que Microsoft Business Central et Salesforce</p></li><li><p>Développer des features complexes dans un environnement temps réel et presque temps réel</p></li><li><p>Être force de proposition pour l’amélioration de l’existant</p></li><li><p>Collaborer étroitement avec l’équipe produit afin de d’apporter la caution technique sur l’ensemble des services</p></li><li><p>Participer activement à la constitution de la roadmap</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>2j de TT 
6 semaines de congés
</p></div><div><h2>Localisation</h2><p>Montreuil, France</p></div>"
86cdeaa2f3c16076e89fef3c8d9f6fc6,Développeur(se) / intégrateur(se) frontend - Paris - H/F NEW,EASY PARTNER,https://assets.chooseyourboss.com/companies/logos/000/004/049/medium/reseaux%20sociaux%20Gif%20EP_2.gif?1538583831,Paris,CDI,Environ 33k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Fort de 17 ans d’expérience dans le domaine du digital, nous développons un logiciel SaaS conçu autour du besoin des commerçants, afin d’aider nos clients à créer et réussir leur E-commerce. Nous regroupons tous les outils indispensables afin de déployer une activité de E-commerce ou une transformation digitale des points de vente. Grâce à une alliance du digital et du physique, nous permettons à nos clients, d’améliorer leur communication et donc leur visibilité.

Nous recherchons un(e) développeur(se)/intégrateur(se) frontend qui apportera ses bonnes pratiques, continuera à monter en compétences et évoluera en interne sur des sujets qui l'inspirent.

Profil recherché :
- Bac +2/3 en informatique / Développement web
- Vous justifiez d'au moins 2 ans d'expérience en 
   développement/intégration frontend
-  Vous avez le sens du travail en équipe
- Vous avez le sens des initiatives (force de proposition, prise de décisions)
- Vous avez des connaissances sur sur la partie algo 
  (UI/UX)</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Vous intégrerez de maquettes et ferez évoluer les composants front déjà en place en lien avec le framework et l'architecture</p></li><li><p>Vous serez force de proposition pour des animations et des effets graphiques</p></li><li><p>Vous intégrerez des maquettes, proposerez et participerez à l’évolution de la solution front end</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Avantages :
-  2 jours de remote / semaine
-  Evènements réguliers entre équipes (afterwork, 
    soirée de Noël) 
 
Pourquoi nous rejoindre :
-  Intégrez une entreprise possédant plus de 100 
    partenaires
-  Travaillez sur un produit en évolution constante
-  Montez en compétences sur du front</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>"
d3047802d116dfe159448f02a241f0c9,Expert Perfops - Tech Lead Continius Performance - Data Management Fintech Internationale - H/F NEW,WAKE IT UP,https://assets.chooseyourboss.com/companies/logos/000/007/934/medium/logo%20WakeITup.jpg?1527188990,Paris,CDI,Environ 80k€,7+,"<div><h2 class=""no-margin-top"">Le poste</h2><p>La société
•	Ce groupe international dans la FinTech développe des logiciels pointus pour la Finance de marché. Aujourd’hui, avec plus de 3 000 personnes, la société est présente en Europe, US et Asie.

•	Afin de proposer une gamme de produits toujours plus complète, la société se développe très rapidement en rachetant des startups innovantes sur le même domaine métier, et elle intègre les nouvelles solutions dans le produit de base.

•	Dans cet environnement riche techniquement et culturellement, la société traite des problématiques pointues de Big Data, Front, Middle et Back Office et d’interconnexions entre différentes plateformes au niveau mondial.

Le poste
•	Vous rejoignez une DSI globale de 250 personnes à Paris, et vous travaillez dans un service produit de 60 personnes (30 à Paris et 30 en Near shore) composé de Product Managers, Business Analystes, Lead Techs et développeurs
</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>•	En tant qu’Expert Perfops - Lead tech Java sur des sujets de performance, vous avez une visibilité globale et stratégique sur les produits et les projets TECH de votre service</p></li><li><p>•	Vous êtes le Lead sur le développement d’une platforme de tests de performance dont l’objectif est : o	De lancer des tests de performance à la demande (onPremise/ Cloud) o	Intégrer une composante Continius Perfomance dans la chène CI/CD</p></li><li><p>•	Vous travaillez en binôme avec le Solution Architecte et intervenez sur l’architecture, en prenant en compte l’historique des produits, leurs évolutions futures et les retours clients </p></li><li><p>•	Vous êtes un véritable moteur technique de l’équipe avec une sensibilité Devops, capable de mener des projets de bout en bout avec des interlocuteurs en France et à l’étranger</p></li><li><p>La stack Java, Kafka, Spring Boot, Restfull, refonte prévue en VueJS, TDD, Agile, Cloud Friendly AWS, Docker, CI/CD, Kubernetes</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Ce que Wake IT Up aime (https://www.wakeitup.tech)
•	Avoir un poste riche et varié qui donne la possibilité de mettre en œuvre votre expertise en Performance, Java et votre capacité de mener et réussir des projets complexes
•	Travailler pour un éditeur international de la FinTech
•	Profiter des super locaux en plein cœur de Paris
•	La société avec une ambiance PME agréable, avec des avantages de grand groupe
•	Télétravail de 3 jours par semaine 

</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>"
3c5aaf46eff31204162610337cab0bdf,Chef de projet technico fonctionnel– Editeur SaaS - H/F NEW,WAKE IT UP,https://assets.chooseyourboss.com/companies/logos/000/007/934/medium/logo%20WakeITup.jpg?1527188990,Neuilly-sur-Seine,CDI,Environ 55k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>La société
• Editeur de logiciel à taille humaine (50 personnes) qui existe depuis plus de 20 ans et qui développe des solutions ultra pointues destinées aux directions Comptabilités et Achats des sociétés du CAC 40.

• Grace à la qualité de leurs produits informatiques, ils ont su convaincre des grands acteurs du privé et du public d’adopter leur solution : à la fois fiable, simple, et surtout pertinente !

• La solution 100% web est facile d’utilisation, simple à appréhender, et personnalisable en fonction du secteur et des besoins.

• Vous rejoignez l’équipe AMOA de 5 personnes en tant que Chef de projet</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>• Vous recueillez les besoins des clients et vous assurez l’analyse fonctionnelle  • Vous êtes en contact direct avec tous les clients de la société et vous assurez les ateliers fonctionnels</p></li><li><p>• Vous faites les propositions adaptées aux besoins, vous êtes en contact avec l’équipe de développeurs Java, vous coordonnez les tâches et organisez les développements/le projet</p></li><li><p>• Vous paramétrez le produit chez les clients (utilisable sans développement) et vous faites l’interface avec les systèmes en place si besoin</p></li><li><p>• Vous êtes garant du respect des délais et du budget  • Vous avez un véritable rôle de conseil auprès des clients  • Vous avez un bon relationnel client, et avez le sens du service</p></li><li><p>L’environnement est Java, idéalement vous disposez d’un vernis technique pour mieux comprendre le produit, voir la faisabilité des demandes et mieux estimer les temps de développement avec l’équipe Tech.  Une expérience en tant que Chef de projet chez un éditeur SaaS est un vrai plus.</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Ce que WakeITUp aime: 

• La possibilité d’être un élément clé au sein de la satisfaction client

• Travailler sur un produit qui séduit de grandes entreprises du CAC 40 comme des institutions françaises connues

• Travailler pour une société stable et à taille humaine, un vrai éditeur de logiciel qui investit continuellement dans sa R&amp;D et en ses collaborateurs. Le pose permet également une évolution en interne.</p></div><div><h2>Localisation</h2><p>Neuilly-sur-Seine, France</p></div>"
10b291a402ce87e8aee63d7ea3103a53,Expert Architecte Cloud Devops – Fintech Internationale - H/F NEW,WAKE IT UP,https://assets.chooseyourboss.com/companies/logos/000/007/934/medium/logo%20WakeITup.jpg?1527188990,Paris,CDI,Environ 80k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>• Ce groupe international dans la FinTech développe des logiciels pour la Finance de marché. Aujourd’hui, avec plus de 3 000 personnes, la société est présente en Europe, US et Asie.
• Afin de proposer une gamme de produits toujours plus complète, la société se développe très rapidement en rachetant des startups innovantes sur le même domaine métier, et elle intègre les nouvelles solutions dans le produit de base.
• Depuis 2 ans le service TECH travaille sur le portage de DataHub sur le cloud avec comme objectif AWS/ Azure et Openshift car de plus en plus de propects/clients souhaitent déployer sur le cloud. Dans ce cadre-là vous intervenez sur l’architecture et l’expertise Cloud.
• Vous rejoignez une DSI globale de 250 personnes à Paris, et vous intervenez sur les sujets cloud au sein de la cellule architecture et vous vous assurez de la cohérence de la solution DataHub dans le Cloud / Openshift.
</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>• Vous êtes le garant de la cohérence des livrables Cloud, de la qualité et des bonnes pratiques</p></li><li><p>• Vous êtes force de proposition et vous avez un regard critique afin d’identifier des pistes d’améliorations</p></li><li><p>• Vous prenez en charge les nouveaux sujets autour du cloud : CI/CD dans le cloud ; Performance / Architecture ; POC et suivi des déploiements clients</p></li><li><p>Applicatif : Java/J2EE o VueJS, Zkoss o Apache Ignite (gestion des caches, calcul distribué) o Apache Kafka</p></li><li><p>Déploiement:  o Azure / AWS / Openshift o Chart Helm o Docker o Kubernetes o Prometheus o Integration ELK</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Ce que WakeITUp (Cabinet d'experts en Recrutement TECH - CDI - Clients finaux uniquement) aime: 
• Avoir un poste riche et varié qui donne la possibilité de mettre en œuvre votre expertise Cloud Devops et votre capacité de mener et réussir des projets complexes
• Travailler pour un éditeur international de la FinTech
• Profiter de supers locaux en plein cœur de Paris
• La société avec une ambiance PME agréable, avec des avantages de grand groupe
• Télétravail de 3 jours par semaine</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>"
760d3895f61b2314449d8692e8f4bfca,Lead Développeur Java – Fintech Internationale - H/F NEW,WAKE IT UP,https://assets.chooseyourboss.com/companies/logos/000/007/934/medium/logo%20WakeITup.jpg?1527188990,Paris,CDI,Environ 75k€,7+,"<div><h2 class=""no-margin-top"">Le poste</h2><p>La société
• Ce groupe international dans la FinTech développe des logiciels pour la Finance de marché. Aujourd’hui, avec plus de 3 000 personnes, la société est présente en Europe, US et Asie.

• Dans cet environnement riche techniquement et culturellement, la société traite de problématiques pointues en Big Data, Front, Middle et Back Office et d’interconnexions entre différentes plateformes au niveau mondial.

• L’équipe TECH est fortement engagée sur une démarche d’amélioration de la qualité et toute l’infrastructure de pipeline CI/CD en est une composante majeure. Dans ce cadre, ils recherchent un développeur Java avec une expertise Devops/ Perfops
Le poste
• Vous rejoignez une DSI globale de 250 personnes à Paris, et une équipe de Développeurs Java de 10 personnes dans lequel vous serez le référant sur tous les sujets Devops</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Vous intervenez d’abord sur les développements Java et vous êtes le Lead TECH d'une équipe de 10 développeurs</p></li><li><p>Vous travaillez en binôme avec un architecte sur : 1. La mise en place d’une plateforme de tests de performance et 2.  L’intégration de la composante Continuous Performance dans la chaine CI/CD afin de déployer en continue</p></li><li><p> Vous participez également sur des sujets tels que la sécurité au sein des applications et le suivi et la réduction de la dette technique</p></li><li><p>La stack - Applicative o Java / VueJS o Maven/Ant pour le build o Kafka o Cloud (AWS, Azure, Openshift)  - Outillage o Bamboo / Jenkins o Bitbucket o Artifactory o Maven / Ant o Veracode / Sonar</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Ce que WakeITUp (Cabinets d'experts en Recrutement TECH - CDI - Clients finaux uniquement) aime:
• Avoir un poste riche et varié qui donne la possibilité de mettre en œuvre votre expertise Devops et votre capacité de mener et réussir des projets complexes
• Travailler pour un éditeur international de la FinTech
• Profiter de supers locaux en plein cœur de Paris
• La société avec une ambiance PME agréable, avec des avantages de grand groupe
• Télétravail de 3 jours par semaine</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>"
f34a93b8a896a26d33fad887e7c8a3e2,Véritable Lead TECH Java – Architecture et Conception – Editeur de logiciel SaaS - H/F NEW,WAKE IT UP,https://assets.chooseyourboss.com/companies/logos/000/007/934/medium/logo%20WakeITup.jpg?1527188990,Paris,CDI,Environ 75k€,7+,"<div><h2 class=""no-margin-top"">Le poste</h2><p>La société:

• Société à taille humaine, innovante et qualitative. Elle existe depuis plus de 15 ans maintenant et adresse ses solutions à tous types de sociétés prestigieuses figurant en grande majorité dans le CAC40.

• La solution 100% web est user friendly. Le but est de couvrir toute la chaîne de gestion au quotidien des achats dans une entreprise, et de faciliter sa transition digitale.

• Dans le cadre du fort développement de la société, les équipes TECH s’agrandissent et recherchent leur nouveau Lead.

• Vous rejoignez une R&amp;D ayant une forte exigence technique, où chacun apporte son savoir-faire et créativité au service de l’amélioration du logiciel existant.

• Vous êtes le véritable Lead TECH d’une équipe d’une dizaine de personnes.</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>• Vous intervenez et vus êtes force de proposition sur la constante évolution et l’amélioration du produit</p></li><li><p>• Vous intervenez sur l’amélioration de la performance du produite</p></li><li><p>• Vous participez à l’amélioration de l’architecture technique et vous assurez les développements les plus complexes ;</p></li><li><p>• Vous intervenez sur la mise en place de nouvelles méthodologies de travail (Intégration continue, Devops…)</p></li><li><p>La stack:  Java 8, Spring MVC, Hibernate, JPA, Webservices, Javascript, HTML, CSS, Jquery, concepts orientés objet, modélisation UML, design patterns, Agile (SCRUM), PostGreSQL, Oracle, Maven , Jenkins, Selenium.</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Ce que WakeITUp (Cabinet d'expert en Recrutement TECH - CDI - Clients finaux uniquement) aime:
• La possibilité d’être un Lead technique et force de proposition sur les améliorations techniques à apporter ;
• Le directeur technique pédagogue qui a une culture informatique large et étendue et auprès de qui on aime travailler, et apprendre ;
• Un vrai éditeur de logiciel qui investit continuellement dans sa R&amp;D et en ses collaborateurs.</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>"
ccf04682dff1820b42a8096034bc9cd4,Lead Back – End Engineer Java Scala – Sujets de performance - Data & AI Smart Digital platform - H/F NEW,WAKE IT UP,https://assets.chooseyourboss.com/companies/logos/000/007/934/medium/logo%20WakeITup.jpg?1527188990,Paris,CDI,Environ 80k€,7+,"<div><h2 class=""no-margin-top"">Le poste</h2><p>La société
• Scale-Up innovante qui édite une Smart Digital Platform en mode Saas, basée sur la Data et l’IA.
• Son objectif : optimiser les chaines de production dans l’Industrie
• Créée en 2019, elle se développe à pleine vitesse grâce à des investisseurs et Business Angels internationaux. Elle a levé plus de 18 m€ et est aujourd’hui présente en France, Allemagne et US et compte plus de 60 collaborateurs de 18 nationalités différentes rassemblés autour du même projet.
• Vous rejoignez l’équipe TECH ultra pointue et passionnée afin de travailler sur des sujets autour de la scalabilité, la performance, le temps de repose du produit

• En tant qu’Expert Back-End JAVA - Software Engineer, vous intervenez sur tous les sujets techniques à court moyen et long terme concernant le développement back, développement des API conséquents ; problématiques de performance, scalabilité, sécurité et optimisation de la platforme</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>• Vous travaillez sur les sujets autour de la migration complexe et de la modélisation et autour de la gestion de la base PostgreSQL</p></li><li><p>• Vous participez à la mise en place de l’architecture technique et vous êtes en contact direct avec les architectes, les equipes Data et Devops</p></li><li><p>• Vous participez à la bonne évolution des produits développés en utilisant les derniers outils/dernières technologies, et vous avez un réel impact sur la roadmap technique</p></li><li><p>• Vous participez la veille technologique et vous êtes force de proposition sur les bonnes pratiques à adopter</p></li><li><p>La stack • Java Kotlin Scala Python Flask, Blueprints WebSocket Pandas, numpy Parallelisation Framework: ZMQ, Pub/Sub • Environnement : Dedicated gcloud VM boilerplate docker / docker-compose • Services : GraphQL PostgreSQL Redis RabbitMQ ElasticSearch InfluxDB Process management : Airflow (ETLs, managment batchs) Gitlab CI / CD • L’anglais est la langue officielle dans la société</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Ce que WakeITUp aime:
• Travailler pour une Start-up en pleine expansion dans le domaine de l’IA et donner un vrai sens à votre travail : ici vous travaillez pour accélérer la production dans l’Industrie
• Faire partie d’une aventure internationale en pleine expansion et intervenir sur des sujets vraiment complexes
• Les locaux au top, en plein cœur de Paris, ambiance jeune et dynamique
• Télétravail 3 jours par semaine</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>"
